id,key,value,type
1099038300,kn,\xe0\xb2\xb5\xe0\xb2\x95\xe0\xb2\xbf\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\xae\xe0\xb2\xb0\xe0\xb2\xbf\xe0\xb2\xa8 \xe0\xb2\xb2\xe0\xb3\x87\xe0\xb2\x94\xe0\xb2\x9f\xe0\xb3\x8d,name
1099202058,barrier,gate,regular
1099768814,name,Whitefield Global School,regular
1099768814,amenity,school,regular
1099768814,city,"Whitefield, Bangalore",addr
1099768814,street,Channasandra Main Road Road,addr
1099768814,postcode,560066,addr
1101095235,name,Bridavan College of Engineering,regular
1101095235,amenity,college,regular
1101598769,atm,yes,regular
1101598769,name,Axis Bank,regular
1101598769,amenity,bank,regular
1101598769,en,Axis Bank,name
1101598769,kn,\xe0\xb2\x86\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
1101598769,website,https://www.axisbank.com,regular
1101598769,wikipedia,en:Axis Bank,regular
1101598769,street,Sheshadri Road,addr
1101598769,wikidata,Q2003549,brand
1101607728,name,Hotel Janardhan,regular
1101607728,amenity,restaurant,regular
1101607728,street,Kumara Krupa Road,addr
1101617173,name,Gandhi Nagar High School,regular
1101617173,amenity,school,regular
1101617173,kn,\xe0\xb2\x97\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\xa7\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0 \xe0\xb2\xaa\xe0\xb3\x8c\xe0\xb2\xa1\xe0\xb2\xb6\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x86,name
1101622501,name,Government Maternity Hospital,regular
1101622501,amenity,hospital,regular
1101831257,shop,car,regular
1101831257,brand,Skoda,regular
1101831257,street,Ramana Maharshi Road,addr
1101832740,name,Nova Hospital,regular
1101832740,amenity,hospital,regular
1101832740,wheelchair,limited,regular
1101832740,street,Ramana Maharshi Road,addr
1101834272,amenity,fuel,regular
1101834272,operator,Shell,regular
1101834272,wheelchair,limited,regular
1101834272,opening_hours,Mo-Su 06:00-23:00,regular
1101839426,name,Shanti Church,regular
1101839426,amenity,place_of_worship,regular
1101839426,religion,christian,regular
1101839426,street,Marigowda Road,addr
1102896893,name,Gandhinagara,regular
1102896893,highway,bus_stop,regular
1102896893,kn,\xe0\xb2\x97\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\xa7\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0,name
1102896893,local_ref,PATAREDDY PALYA,regular
1102897690,name,Nowkal Palya,regular
1102897690,highway,bus_stop,regular
1102898204,amenity,nightclu,regular
1103158088,name,Safal Daily Fresh,regular
1103158088,shop,convenience,regular
1103184464,name,Varthur Police Station,regular
1103184464,amenity,police,regular
1103184464,kn,\xe0\xb2\xb5\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\x86\xe0\xb2\xb0\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb2\x95 \xe0\xb2\xa0\xe0\xb2\xbe\xe0\xb2\xa3\xe0\xb3\x86,name
1103184464,street,Varthur Road,addr
1104219275,railway,crossing,regular
1104219288,railway,crossing,regular
1104241017,name,Prajwal School,regular
1104241017,highway,bus_stop,regular
1104243942,name,Hope Farm,regular
1104243942,alt_name,O Farm,regular
1104243942,junction,yes,regular
1104243942,local_ref,O Farm,regular
1104250496,name,Shell Petrol Bank,regular
1104250496,highway,bus_stop,regular
1104250516,amenity,fuel,regular
1104250516,operator,HP,regular
1104250519,name,Shell,regular
1104250519,amenity,fuel,regular
1104250519,street,"Seegehalli, Whitefield Road",addr
1104408041,name,Dominos,regular
1104408041,amenity,fast_food,regular
1104408041,cuisine,pizza,regular
1104408041,city,Bangalore,addr
1104408041,street,Whitefield Road,addr
1105755556,fax,+91-80-28467059,regular
1105755556,name,Club Cabana,regular
1105755556,email,reservations@clubcabana.net.in,regular
1105755556,phone,+91-80-28467055;+91-80-28467056;+91-80-28467057;+91-80-28467058;+91-80-3272327,regular
1105755556,sport,swimming,regular
1105755556,tourism,hotel,regular
1105755556,website,http://www.clubcabana.net.in/,regular
1105755556,city,Bangalore,addr
1105755556,street,"Jade Garden, Sadahalli Village",addr
1105755556,postcode,562110,addr
1105755556,internet_access,yes,regular
1107350591,highway,street_lamp,regular
1107350598,name,Sancheswar Clinic,regular
1107350598,amenity,doctors,regular
1107491516,name,Ryan International School,regular
1107491516,email,risicseyelbangalore@gmail.com,regular
1107491516,amenity,school,regular
1107491516,website,http://www.ryaninternational.org,regular
1107491516,city,"Yelahanka, Bangalore",addr
1107936763,name,Sri Ganesha Temple,regular
1107936763,amenity,place_of_worship,regular
1107936763,kn,\xe0\xb2\x97\xe0\xb2\xa3\xe0\xb3\x87\xe0\xb2\xb6 \xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa5\xe0\xb2\xbe\xe0\xb2\xa8,name
1107936763,religion,hindu,regular
1107942103,name,Sri Mariamma Temple,regular
1107942103,amenity,place_of_worship,regular
1107942103,religion,hindu,regular
1107947488,name,Rama Mandira,regular
1107947488,amenity,place_of_worship,regular
1107947488,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xae \xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb2\xbf\xe0\xb2\xb0,name
1107947488,religion,hindu,regular
1107947494,name,Government School,regular
1107947494,amenity,school,regular
1107947494,kn,\xe0\xb2\xb8\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\xb6\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x86,name
1107984443,name,Vikas Medicals,regular
1107984443,amenity,pharmacy,regular
1107986012,name,Medplus,regular
1107986012,amenity,pharmacy,regular
1107986012,kn,\xe0\xb2\xae\xe0\xb3\x86\xe0\xb2\xa1\xe0\xb3\x8d\xe2\x80\x8d\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xb2\xe0\xb2\xb8\xe0\xb3\x8d,name
1107989981,name,SLV Fast Food,regular
1107989981,amenity,fast_food,regular
1107989988,name,Durga Chats,regular
1107989988,amenity,fast_food,regular
1107995720,name,Bansuri Sweets,regular
1107995720,shop,confectionery,regular
1107995725,name,Paratha Point,regular
1107995725,amenity,fast_food,regular
1107995731,name,"b""LJB Iyengars Bakery""",regular
1107995731,amenity,fast_food,regular
1107995737,name,Nature Fresh,regular
1107995737,amenity,cafe,regular
1107998731,name,Shakthi Ganapathi Temple,regular
1107998731,amenity,place_of_worship,regular
1107998731,kn,\xe0\xb2\xb6\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xbf \xe0\xb2\x97\xe0\xb2\xa3\xe0\xb2\xaa\xe0\xb2\xa4\xe0\xb2\xbf,name
1107998731,religion,hindu,regular
1107998748,name,Mamatha Departmental Store,regular
1107998748,shop,convenience,regular
1108003748,name,The New Cambridge High School,regular
1108003748,amenity,school,regular
1108008962,name,Pipeline RPC layout,regular
1108008962,highway,bus_stop,regular
1108008962,local_ref,VIJAYANAGARA,regular
1108014134,name,Soujanya Clinic,regular
1108014134,amenity,hospital,regular
1108014134,emergency,no,regular
1108016253,name,Auto Rickshaw stand,regular
1108016253,amenity,taxi,regular
1108016257,name,CYCD,regular
1108016257,tourism,hotel,regular
1108040901,name,Kanva Diagnostics Collection Centre,regular
1108040901,amenity,hospital,regular
1108046797,name,Vodafone,regular
1108046797,shop,convenience,regular
1108055614,name,Seetha General Store,regular
1108055614,shop,convenience,regular
1109138335,highway,traffic_signals,regular
1109138343,highway,traffic_signals,regular
1110178891,amenity,fuel,regular
1110178891,operator,Shell,regular
1110200039,city,"Adarsha Layout, Basaveshwara Nagar",addr
1110200039,street,7Th Cross,addr
1110200039,postcode,560079,addr
1110200039,housenumber,1050,addr
1110308998,name,Nice Road Junction,regular
1110308998,highway,bus_stop,regular
1110308998,shelter,no,regular
1110308998,local_ref,Kengeri,regular
1110309030,barrier,toll_booth,regular
1110309088,barrier,toll_booth,regular
1110309093,name,BMTC Depot-12 Gate,regular
1110309093,highway,bus_stop,regular
1110309093,shelter,no,regular
1110309093,local_ref,Kengeri,regular
1110309118,name,Kengeri Police Station,regular
1110309118,highway,bus_stop,regular
1110309118,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x97\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\x86\xe0\xb2\xb0\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb2\x95 \xe0\xb2\xa0\xe0\xb2\xbe\xe0\xb2\xa3\xe0\xb3\x86,name
1110309118,local_ref,Kengeri,regular
1110309129,name,Nice Road Junction,regular
1110309129,highway,bus_stop,regular
1110309129,local_ref,Kengeri,regular
1110586299,ref,DKN,regular
1110586299,name,Devangonthi,regular
1110586299,railway,station,regular
1110586659,name,Handenahalli,regular
1110586659,highway,bus_stop,regular
1110586659,kn,\xe0\xb2\xb9\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xa8\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1110586664,railway,level_crossing,regular
1111387595,name,SJR College for Women,regular
1111387595,amenity,college,regular
1111387595,city,Bangalore,addr
1111387595,street,Link Road,addr
1111557414,name,MEI Polytechnic College,regular
1111557414,highway,bus_stop,regular
1111557414,local_ref,RAJAJI NAGARA,regular
1111557431,highway,traffic_signals,regular
1111583828,name,Bashyam Circle,regular
1111583828,junction,yes,regular
1113175308,name,HP,regular
1113175308,amenity,fuel,regular
1113175308,street,Modi Hospital Road,addr
1114730571,barrier,gate,regular
1114730571,building,entrance,regular
1115282604,name,Mahadevapura,regular
1115282604,highway,bus_stop,regular
1115282604,kn,\xe0\xb2\xae\xe0\xb2\xb9\xe0\xb2\xbe\xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1115282604,local_ref,HOODI,regular
1116410495,name,Temple,regular
1116410495,amenity,place_of_worship,regular
1116410495,religion,hindu,regular
1116412113,name,Andhra Bank ATM,regular
1116412113,amenity,atm,regular
1116412113,operator,Citibank,regular
1116412113,street,ITPL Main Road Road,addr
1116412154,amenity,atm,regular
1116412154,operator,State Bank of India,regular
1116412154,street,ITPL Main Road Road,addr
1116412170,amenity,atm,regular
1116412170,operator,ICICI,regular
1116412178,name,Indian Oil,regular
1116412178,amenity,fuel,regular
1116412178,kn,\xe0\xb2\x87\xe0\xb2\x82\xe0\xb2\xa1\xe0\xb2\xbf\xe0\xb2\xaf\xe0\xb2\xa8\xe0\xb3\x8d \xe0\xb2\x86\xe0\xb2\xaf\xe0\xb2\xbf\xe0\xb2\xb2\xe0\xb3\x8d,name
1116484556,fax,+91-80-41138488,regular
1116484556,name,Kabab Studio,regular
1116484556,phone,+91-80-41291300,regular
1116484556,amenity,restaurant,regular
1116484556,cuisine,indian,regular
1116484556,website,http://www.goldfinchhotels.com,regular
1116484556,street,Crescent Road,addr
1116484556,housenumber,32/3,addr
1116484557,fax,+91-80-41138488,regular
1116484557,name,Goldfinch Hotel,regular
1116484557,phone,+91-80-41291300,regular
1116484557,amenity,restaurant,regular
1116484557,cuisine,indian,regular
1116484557,website,http://www.goldfinchhotels.com,regular
1116484557,housenumber,32/3,addr
1118254826,name,Suguna Hospital,regular
1118254826,amenity,hospital,regular
1118254826,emergency,yes,regular
1118254826,street,Dr Rajkumar Road,addr
1118255762,name,Rajaji Nagar Police Station,regular
1118255762,amenity,police,regular
1118255762,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0 \xe0\xb2\x86\xe0\xb2\xb0\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb2\x95 \xe0\xb2\xa0\xe0\xb2\xbe\xe0\xb2\xa3\xe0\xb3\x86,name
1118255762,ta,\xe0\xae\xb0\xe0\xae\xbe\xe0\xae\x9c\xe0\xae\xbe\xe0\xae\x9c\xe0\xae\xbf\xe0\xae\xa8\xe0\xae\x95\xe0\xae\xb0 \xe0\xae\x95\xe0\xae\xbe\xe0\xae\xb5\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xa8\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x88\xe0\xae\xaf\xe0\xae\xae\xe0\xaf\x8d,name
1118256251,name,Rajaji Nagar RTO,regular
1118256251,amenity,public_building,regular
1118656365,name,Vimalaya Hospital,regular
1118656365,amenity,hospital,regular
1118656365,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\xae\xe0\xb2\xb2\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb2\xaf \xe0\xb2\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x86,name
1118656365,street,Hosur Road,addr
1118656365,postcode,560100,addr
1120055861,amenity,bank,regular
1121251407,entrance,yes,regular
1121253486,name,Nike Showroom,regular
1121253486,shop,clothes,regular
1121420612,name,"b""Foodys""",regular
1121420612,amenity,restaurant,regular
1121420612,kn,\xe0\xb2\xab\xe0\xb3\x81\xe0\xb2\xa1\xe0\xb3\x80\xe0\xb2\xb8\xe0\xb3\x8d,name
1123348991,name,HDFC Bank Parking,regular
1123348991,amenity,parking,regular
1123348993,amenity,atm,regular
1123348993,operator,HDFC Bank ATM,regular
1123348993,street,ITPL Main Road Road,addr
1124720372,name,Cafe Coffee Day,regular
1124720372,amenity,cafe,regular
1126186796,amenity,school,regular
1126186796,designation,Educational Organization,regular
1126186796,housename,Holy Cross School & College,addr
1126186800,amenity,atm,regular
1126186800,operator,Andhra Bank ATM,regular
1126189761,name,Delhi Public School,regular
1126189761,amenity,school,regular
1126189761,alt_name,DPS,regular
1126189761,street,Borewell Road,addr
1127347248,name,I Gate ITPL Road,regular
1127347248,highway,bus_stop,regular
1127347248,local_ref,WHITEFIELD,regular
1129098580,name,Olive Beach,regular
1129098580,amenity,restaurant,regular
1129098580,cuisine,french,regular
1129254951,street,10Th Cross,addr
1129254951,housename,Sri Gajra Nivas,addr
1129254951,housenumber,49,addr
1129336227,street,10Th Cross,addr
1129336227,housename,Sri Gajra Nivas,addr
1129336227,housenumber,50,addr
1129351195,name,HP,regular
1129351195,amenity,fuel,regular
1129381521,name,Pai Layout,regular
1129381521,place,locality,regular
1131031316,amenity,atm,regular
1131031316,operator,Axis Bank ATM,regular
1131031316,street,Graphite India Road,addr
1131031321,barrier,gate,regular
1131031327,name,Bhoruka Steel Limited Bus Stop,regular
1131031327,bench,yes,regular
1131031327,highway,bus_stop,regular
1131031327,shelter,yes,regular
1131031330,barrier,gate,regular
1131031330,building,entrance,regular
1132393266,name,Red Apple Unisex Saloon,regular
1132393266,shop,hairdresser,regular
1135052608,amenity,pharmacy,regular
1137521788,name,Vagdevi School Parking,regular
1137521788,amenity,parking,regular
1138468595,name,Goethe-Institut Max M\xc3\xbcller Bhavan,regular
1138468595,phone,+91 80 25205305,regular
1138468595,amenity,arts_centre,regular
1138468595,website,https://www.goethe.de/ins/in/en/sta/ban.html,regular
1138468595,city,Bengaluru,addr
1138468595,street,Chinmaya Mission Hospital Road,addr
1138468595,postcode,560038,addr
1138468595,housenumber,716,addr
1138469390,name,Bandhej,regular
1138469390,shop,clothes,regular
1138469390,street,Chinmaya Mission Hospital Road,addr
1140351501,natural,tree,regular
1147232581,name,5 Centrigrade,regular
1147232581,amenity,cafe,regular
1147232581,street,Forum Value Mall,addr
1147232586,name,Adidas,regular
1147232586,shop,clothes,regular
1147232586,street,Forum Value Mall,addr
1147232591,name,Metro Shoes,regular
1147232591,shop,shoes,regular
1147232591,street,Forum Value Mall,addr
1147232594,name,Sisley Outlet Clothes,regular
1147232594,shop,clothes,regular
1147232594,street,Forum Value Mall,addr
1147232596,name,Reebok,regular
1147232596,shop,clothes,regular
1147232596,street,Forum Value Mall,addr
1147232598,name,Subway,regular
1147232598,amenity,fast_food,regular
1147232598,cuisine,sandwich,regular
1147232598,street,Forum Value Mall,addr
1147232605,name,Pantaloon Factory Outlet,regular
1147232605,shop,clothes,regular
1147232605,street,Forum Value Mall,addr
1147232606,name,Lee,regular
1147232606,shop,clothes,regular
1147232606,street,Forum Value Mall,addr
1147232608,name,MTR,regular
1147232608,amenity,restaurant,regular
1147232608,street,Forum Value Mall,addr
1147232614,name,Sony Center,regular
1147232614,shop,hifi,regular
1147232614,street,Forum Value Mall,addr
1147232621,name,Crossword,regular
1147232621,shop,books,regular
1147232621,street,Forum Value Mall,addr
1147232624,name,Cream n Desserts,regular
1147232624,amenity,cafe,regular
1147232624,cuisine,ice_cream,regular
1147232624,street,Forum Value Mall,addr
1147232630,name,"b""McDonalds""",regular
1147232630,amenity,fast_food,regular
1147232630,cuisine,burger,regular
1147232630,street,Forum Value Mall,addr
1147232632,name,Taj Express,regular
1147232632,amenity,fast_food,regular
1147232632,cuisine,thai,regular
1147232632,street,Forum Value Mall,addr
1147232633,name,Eye Sense,regular
1147232633,shop,jewelry,regular
1147232633,street,Forum Value Mall,addr
1147232639,name,Loot Mart,regular
1147232639,shop,clothes,regular
1147232639,street,Forum Value Mall,addr
1147232642,name,Liberty Silks,regular
1147232642,shop,clothes,regular
1147232642,street,Forum Value Mall,addr
1147232643,name,Diya,regular
1147232643,shop,jewelry,regular
1147232643,street,Forum Value Mall,addr
1147232646,name,Espirit,regular
1147232646,shop,clothes,regular
1147232646,street,Forum Value Mall,addr
1147232651,name,Chettinadu Palate,regular
1147232651,amenity,restaurant,regular
1147232651,street,Forum Value Mall,addr
1147232653,name,Blackberrys,regular
1147232653,shop,clothes,regular
1147232653,street,Forum Value Mall,addr
1147232654,name,Affinity Salon,regular
1147232654,shop,hairdresser,regular
1147232654,street,Forum Value Mall,addr
1147232660,name,Rajdhani Snacklet,regular
1147232660,amenity,fast_food,regular
1147232660,street,Forum Value Mall,addr
1147232664,name,The Time Factory,regular
1147232664,shop,clothes,regular
1147232664,street,Forum Value Mall,addr
1147232667,name,Beijing Bites,regular
1147232667,amenity,restaurant,regular
1147232667,cuisine,chinese,regular
1147232667,street,Forum Value Mall,addr
1147232669,name,Sportxs,regular
1147232669,shop,gift,regular
1147232669,street,Forum Value Mall,addr
1147232674,name,Namma Sagar,regular
1147232674,amenity,restaurant,regular
1147232674,street,Forum Value Mall,addr
1147232676,name,KFC,regular
1147232676,amenity,fast_food,regular
1147232676,street,Forum Value Mall,addr
1147232679,name,Pizza Corner,regular
1147232679,amenity,fast_food,regular
1147232679,cuisine,pizza,regular
1147232679,street,Forum Value Mall,addr
1147232681,name,Calvin Klein Jeans,regular
1147232681,shop,clothes,regular
1147232681,street,Forum Value Mall,addr
1147232686,name,Access 2 Future,regular
1147232686,shop,hifi,regular
1147232686,street,Forum Value Mall,addr
1147232687,name,Nike Factory Store,regular
1147232687,shop,clothes,regular
1147232687,street,Forum Value Mall,addr
1147232688,name,BATA,regular
1147232688,shop,shoes,regular
1147232688,street,Forum Value Mall,addr
1147277937,name,Pepe Jeans,regular
1147277937,shop,clothes,regular
1147277937,street,Forum Value Mall,addr
1147277938,name,Puma,regular
1147277938,shop,clothes,regular
1147277938,street,Forum Value Mall,addr
1147277940,name,The Book Shelf,regular
1147277940,shop,books,regular
1147277940,street,Forum Value Mall,addr
1147277942,name,Jute Cottage,regular
1147277942,shop,clothes,regular
1147277942,street,Forum Value Mall,addr
1147277944,name,Mega Mart,regular
1147277944,shop,clothes,regular
1147277944,street,Forum Value Mall,addr
1147277947,name,Rattrap,regular
1147277947,shop,clothes,regular
1147277947,phone,+91-80-41521236,regular
1147277947,city,"Whitefield, Bangalore",addr
1147277947,postcode,560066,addr
1147277947,housename,Forum Value Mall,addr
1147277947,housenumber,62,addr
1147277964,name,Favourite Shop,regular
1147277964,shop,clothes,regular
1147277964,street,Forum Value Mall,addr
1147281300,name,Sanskruti Silks,regular
1147281300,shop,clothes,regular
1147281300,street,Forum Value Mall,addr
1147281301,name,Rare,regular
1147281301,shop,clothes,regular
1147281301,street,Forum Value Mall,addr
1147281303,name,Peter England,regular
1147281303,shop,clothes,regular
1147281303,street,Forum Value Mall,addr
1147281304,name,Vivah,regular
1147281304,shop,clothes,regular
1147281304,street,Forum Value Mall,addr
1147281305,name,Neeru\xe2\x80\x99S Fashion,regular
1147281305,shop,clothes,regular
1147281305,street,Forum Value Mall,addr
1147281306,name,Stanza,regular
1147281306,shop,clothes,regular
1147281306,street,Forum Value Mall,addr
1147281307,name,Soles,regular
1147281307,shop,shoes,regular
1147281307,street,Forum Value Mall,addr
1147282670,name,Archies Gallery,regular
1147282670,shop,gift,regular
1147282670,street,Forum Value Mall,addr
